# x y z nx ny nz
6.670000 2.491000 0.625000 -0.075778 0.359124 -0.930208
6.639000 2.500000 0.631000 -0.060812 0.364736 -0.929123
6.568000 2.494000 0.633000 -0.053119 0.386989 -0.920553
6.530000 2.500000 0.638000 -0.049884 0.389053 -0.919864
6.471000 2.498000 0.640000 -0.049884 0.389053 -0.919864
6.536000 2.544000 0.656000 -0.051295 0.387628 -0.920388
6.591000 2.585000 0.670000 -0.063269 0.398397 -0.915028
6.564000 2.596000 0.676000 0.068321 -0.399884 0.914016
6.563000 2.616000 0.685000 0.068321 -0.399884 0.914016
6.567000 2.638000 0.695000 -0.064328 0.406311 -0.911468
6.502000 2.632000 0.697000 -0.070622 0.412977 -0.907999
6.460000 2.635000 0.702000 -0.079841 0.402276 -0.912030
6.463000 2.656000 0.711000 -0.079841 0.402276 -0.912030
11.094000 4.594000 1.236000 -0.103797 0.426541 -0.898493
11.087000 4.626000 1.252000 -0.087006 0.426207 -0.900432
11.096000 4.664000 1.269000 -0.085915 0.424103 -0.901529
11.069000 4.686000 1.282000 -0.085543 0.423814 -0.901701
11.070000 4.721000 1.298000 -0.092862 0.423926 -0.900924
11.069000 4.754000 1.314000 -0.102853 0.423296 -0.900135
11.044000 4.778000 1.328000 -0.087388 0.432459 -0.897409
10.188000 4.438000 1.240000 -0.033417 0.457015 -0.888831
10.177000 4.464000 1.254000 -0.033417 0.457015 -0.888831
10.174000 4.494000 1.269000 -0.088001 0.450568 -0.888394
10.172000 4.524000 1.285000 -0.112269 0.448637 -0.886635
10.178000 4.557000 1.301000 -0.106355 0.454829 -0.884205
10.157000 4.578000 1.314000 -0.106355 0.454829 -0.884205
10.148000 4.604000 1.329000 -0.092839 0.457575 -0.884311
10.052000 4.591000 1.332000 0.000000 0.000000 1.000000
9.896000 4.549000 1.328000 0.000000 0.000000 1.000000
9.726000 4.500000 1.320000 0.000000 0.000000 1.000000
9.623000 4.481000 1.322000 0.000000 0.000000 1.000000
9.509000 4.456000 1.321000 -0.117705 0.484484 -0.866845
9.436000 4.449000 1.327000 -0.117705 0.484484 -0.866845
9.493000 4.504000 1.350000 -0.117705 0.484484 -0.866845
9.321000 4.449000 1.341000 0.000000 0.000000 1.000000
6.632000 3.185000 0.965000 -0.134283 0.486673 -0.863202
6.718000 3.245000 0.989000 0.000000 0.000000 1.000000
6.597000 3.206000 0.982000 -0.118276 0.517179 -0.847665
6.558000 3.206000 0.988000 -0.118276 0.517179 -0.847665
6.543000 3.217000 0.997000 -0.122863 0.515081 -0.848290
6.554000 3.241000 1.009000 -0.131537 0.514053 -0.847613
6.556000 3.260000 1.021000 -0.131537 0.514053 -0.847613
6.551000 3.276000 1.032000 0.880061 0.474080 -0.027220
6.553000 3.296000 1.043000 0.791504 0.610340 -0.031724
6.510000 3.291000 1.047000 0.791504 0.610340 -0.031724
6.364000 3.235000 1.035000 -0.394366 0.679910 -0.618221
6.302000 3.221000 1.037000 -0.442207 0.305763 -0.843186
6.390000 3.283000 1.062000 -0.488000 0.585219 -0.647591
6.369000 3.290000 1.070000 0.099833 -0.383208 0.918251
6.399000 3.322000 1.087000 -0.282518 -0.328506 0.901259
6.345000 3.311000 1.089000 -0.052008 0.249280 -0.967034
6.142000 3.221000 1.065000 0.000000 0.000000 1.000000
6.234000 3.286000 1.092000 -0.081782 -0.067873 -0.994336
6.417000 3.398000 1.136000 0.505393 0.468054 -0.724916
6.408000 3.410000 1.147000 -0.623267 -0.306641 0.719381
6.400000 3.422000 1.157000 0.443573 0.443881 -0.778596
6.307000 3.388000 1.152000 -0.383233 0.920506 -0.076169
6.343000 3.424000 1.170000 0.725642 0.206938 -0.656217
6.440000 3.492000 1.200000 -0.175802 0.591977 -0.786547
6.442000 3.509000 1.213000 -0.166005 0.622364 -0.764922
6.389000 3.496000 1.214000 0.182755 -0.598449 0.780038
6.400000 3.517000 1.229000 0.180896 -0.612979 0.769112
6.249000 3.450000 1.212000 0.000000 0.000000 1.000000
6.141000 3.404000 1.202000 0.000000 0.000000 1.000000
6.320000 3.518000 1.249000 -0.181385 0.632363 -0.753138
6.419000 3.588000 1.281000 -0.243550 0.613856 -0.750909
6.414000 3.600000 1.292000 -0.203046 0.646748 -0.735179
6.411000 3.613000 1.304000 -0.202078 0.655512 -0.727646
6.311000 3.571000 1.296000 -0.225965 0.641966 -0.732679
6.318000 3.589000 1.309000 0.222836 -0.645879 0.730195
6.366000 3.630000 1.332000 -0.209891 0.659223 -0.722060
6.362000 3.641000 1.343000 -0.212909 0.659046 -0.721338
6.332000 3.638000 1.349000 0.220596 -0.661495 0.716772
6.350000 3.661000 1.366000 0.216411 -0.670906 0.709262
6.282000 3.635000 1.363000 -0.227360 0.662138 -0.714060
6.272000 3.642000 1.373000 0.227231 -0.667757 0.708849
6.342000 3.695000 1.401000 -0.235918 0.682650 -0.691615
6.352000 3.713000 1.415000 0.258678 -0.683332 0.682747
6.340000 3.718000 1.425000 0.263968 -0.689772 0.674192
6.390000 3.760000 1.449000 0.260110 -0.700882 0.664160
6.332000 3.738000 1.448000 0.268263 -0.704842 0.656683
6.309000 3.736000 1.455000 0.268263 -0.704842 0.656683
6.319000 3.752000 1.469000 0.262041 -0.712940 0.650424
6.270000 3.734000 1.470000 -0.294384 0.713554 -0.635751
6.332000 3.782000 1.497000 0.270051 -0.723802 0.634967
6.410000 3.839000 1.528000 -0.300169 0.748214 -0.591670
6.292000 3.779000 1.512000 0.294911 -0.732358 0.613742
6.343000 3.820000 1.537000 0.313343 -0.741542 0.593238
6.379000 3.852000 1.558000 -0.298577 0.749432 -0.590934
6.294000 3.810000 1.549000 0.317937 -0.755725 0.572535
6.229000 3.780000 1.545000 0.323163 -0.743508 0.585459
6.340000 3.856000 1.585000 -0.305786 0.778323 -0.548368
6.284000 3.831000 1.583000 0.325086 -0.772068 0.546104
6.279000 3.837000 1.594000 0.324507 -0.783321 0.530191
6.286000 3.849000 1.608000 0.326339 -0.782127 0.530830
6.233000 3.825000 1.606000 0.342407 -0.776443 0.529049
6.271000 3.856000 1.628000 0.360556 -0.791525 0.493445
6.334000 3.902000 1.656000 0.354972 -0.797398 0.488007
6.294000 3.885000 1.658000 0.370953 -0.796486 0.477497
6.249000 3.864000 1.658000 0.381205 -0.797972 0.466823
6.281000 3.890000 1.678000 0.389053 -0.797872 0.460476
6.330000 3.927000 1.703000 0.390333 -0.827730 0.403118
6.283000 3.904000 1.702000 0.402520 -0.821978 0.402901
6.263000 3.897000 1.708000 0.415148 -0.824897 0.383663
6.239000 3.888000 1.713000 0.444826 -0.813695 0.374205
6.270000 3.912000 1.733000 0.440870 -0.820735 0.363357
6.335000 3.958000 1.763000 0.445229 -0.829916 0.336170
6.333000 3.961000 1.773000 0.443287 -0.832453 0.332442
6.319000 3.957000 1.780000 -0.442894 0.832927 -0.331779
6.273000 3.932000 1.779000 0.450761 -0.832104 0.323137
6.260000 3.928000 1.786000 -0.472670 0.826972 -0.304468
6.239000 3.918000 1.791000 -0.503832 0.817567 -0.278815
6.241000 3.922000 1.802000 -0.503832 0.817567 -0.278815
6.221000 3.913000 1.807000 -0.533065 0.804613 -0.261609
6.264000 3.942000 1.830000 -0.440779 0.887228 -0.136166
6.208000 3.909000 1.825000 -0.488330 0.860035 -0.147897
6.186000 3.897000 1.828000 -0.494555 0.857980 -0.138873
6.184000 3.897000 1.838000 -0.494555 0.857980 -0.138873
6.180000 3.896000 1.847000 -0.498620 0.857255 -0.128421
6.173000 3.893000 1.855000 -0.454232 0.887687 -0.075394
6.182000 3.899000 1.867000 0.485629 -0.867846 0.104915
6.157000 3.883000 1.869000 -0.490083 0.867874 -0.081323
6.161000 3.886000 1.880000 -0.490083 0.867874 -0.081323
6.254000 3.944000 1.918000 0.489553 -0.868710 0.075374
6.349000 4.003000 1.957000 0.597304 -0.780186 -0.185841
6.387000 4.026000 1.978000 0.597304 -0.780186 -0.185841
6.394000 4.029000 1.990000 0.597304 -0.780186 -0.185841
6.408000 4.037000 2.004000 0.597304 -0.780186 -0.185841
6.392000 4.025000 2.008000 0.607008 -0.755574 -0.246271
6.401000 4.028000 2.019000 0.600610 -0.748423 -0.281301
6.390000 4.018000 2.025000 0.590739 -0.747893 -0.302794
6.388000 4.014000 2.033000 0.578556 -0.749593 -0.321532
6.372000 4.001000 2.036000 0.561177 -0.759295 -0.329472
6.336000 3.975000 2.033000 0.565602 -0.750458 -0.341917
6.302000 3.949000 2.030000 0.585838 -0.662091 -0.467364
6.299000 3.943000 2.037000 0.590171 -0.646595 -0.483335
6.317000 3.950000 2.050000 0.586964 -0.660552 -0.468129
6.338000 3.959000 2.065000 0.577021 -0.676214 -0.458019
6.367000 3.972000 2.082000 0.558770 -0.715122 -0.419973
6.381000 3.975000 2.094000 0.549364 -0.721190 -0.421999
6.379000 3.968000 2.101000 0.557226 -0.711714 -0.427740
6.366000 3.954000 2.103000 0.582361 -0.630174 -0.513552
6.335000 3.928000 2.100000 0.587223 -0.598181 -0.545297
6.303000 3.902000 2.096000 0.576377 -0.594344 -0.560843
6.281000 3.881000 2.095000 0.590746 -0.582301 -0.558520
6.274000 3.870000 2.099000 0.581724 -0.562668 -0.587368
6.305000 3.882000 2.115000 0.560480 -0.591658 -0.579485
6.304000 3.873000 2.121000 -0.521791 0.533266 0.665854
6.320000 3.875000 2.132000 0.519151 -0.536358 -0.665434
6.328000 3.872000 2.140000 0.519151 -0.536358 -0.665434
6.321000 3.859000 2.143000 -0.521791 0.533266 0.665854
6.236000 3.798000 2.119000 -0.616553 0.108804 -0.779759
5.953000 3.617000 2.027000 -0.486726 0.317740 0.813719
5.940000 3.600000 2.027000 0.478910 -0.303060 -0.823893
5.946000 3.595000 2.034000 0.478910 -0.303060 -0.823893
5.944000 3.584000 2.037000 0.478910 -0.303060 -0.823893
6.001000 3.608000 2.061000 -0.467154 0.290903 0.834951
6.039000 3.621000 2.078000 -0.446478 0.244511 0.860739
5.990000 3.582000 2.064000 -0.466346 0.292717 0.834769
5.939000 3.541000 2.050000 -0.456481 0.298664 0.838108
5.944000 3.533000 2.055000 -0.456481 0.298664 0.838108
5.937000 3.518000 2.056000 -0.446350 0.297525 0.843949
5.973000 3.529000 2.071000 -0.454290 0.288554 0.842827
6.022000 3.546000 2.090000 0.435861 -0.251819 -0.864067
6.153000 3.611000 2.139000 0.391050 -0.132191 -0.910827
6.140000 3.591000 2.136000 0.385505 -0.122260 -0.914570
6.145000 3.582000 2.140000 0.381020 -0.114228 -0.917483
6.134000 3.563000 2.138000 0.349318 -0.099472 -0.931709
6.131000 3.548000 2.139000 0.238109 -0.070815 -0.968653
6.135000 3.538000 2.142000 0.238109 -0.070815 -0.968653
6.131000 3.523000 2.142000 0.198993 -0.062046 -0.978035
6.126000 3.506000 2.141000 0.279422 -0.061284 -0.958211
6.123000 3.491000 2.141000 0.180164 -0.037071 -0.982938
6.122000 3.476000 2.141000 0.247165 -0.038518 -0.968208
6.122000 3.462000 2.142000 0.216735 -0.019193 -0.976042
6.127000 3.452000 2.144000 0.216735 -0.019193 -0.976042
6.126000 3.437000 2.144000 0.242210 -0.004921 -0.970211
6.116000 3.416000 2.140000 0.371725 0.005589 -0.928326
6.123000 3.406000 2.143000 0.393860 0.015751 -0.919035
6.127000 3.393000 2.144000 0.426392 0.021756 -0.904277
6.118000 3.373000 2.140000 0.327104 0.041067 -0.944096
6.129000 3.364000 2.143000 0.237534 0.045718 -0.970303
6.126000 3.347000 2.141000 0.220448 0.059591 -0.973577
6.118000 3.327000 2.137000 0.220385 0.066814 -0.973122
6.122000 3.314000 2.138000 0.178796 0.072976 -0.981176
6.121000 3.298000 2.135000 0.177326 0.078889 -0.980985
6.127000 3.285000 2.136000 0.203309 0.090414 -0.974931
6.138000 3.275000 2.138000 0.198422 0.098839 -0.975120
6.139000 3.259000 2.136000 0.296388 0.130187 -0.946153
6.144000 3.246000 2.136000 0.253838 0.132252 -0.958163
6.150000 3.232000 2.135000 0.239329 0.140212 -0.960761
6.153000 3.217000 2.134000 0.218072 0.142383 -0.965490
6.148000 3.198000 2.130000 0.185954 0.140238 -0.972499
6.157000 3.186000 2.130000 0.175865 0.145006 -0.973676
6.153000 3.167000 2.125000 0.181887 0.151379 -0.971597
6.180000 3.164000 2.131000 0.183442 0.160498 -0.969840
6.176000 3.145000 2.126000 0.188003 0.168576 -0.967593
6.186000 3.132000 2.126000 0.196005 0.181283 -0.963700
6.208000 3.126000 2.130000 0.198077 0.191620 -0.961274
6.205000 3.107000 2.125000 0.205161 0.200210 -0.958032
6.224000 3.099000 2.128000 0.200070 0.205577 -0.957972
6.226000 3.083000 2.124000 0.164393 0.185303 -0.968833
6.237000 3.070000 2.124000 0.194742 0.221404 -0.955540
6.255000 3.060000 2.125000 0.226054 0.257845 -0.939370
6.267000 3.049000 2.124000 0.222117 0.260406 -0.939602
6.279000 3.036000 2.123000 0.218477 0.269758 -0.937816
6.292000 3.024000 2.123000 0.215126 0.270745 -0.938306
6.300000 3.009000 2.120000 0.207033 0.276912 -0.938327
6.280000 2.981000 2.108000 0.192270 0.279269 -0.940766
6.269000 2.958000 2.099000 0.170981 0.281098 -0.944325
6.276000 2.943000 2.095000 0.168631 0.284800 -0.943638
6.278000 2.925000 2.090000 -0.058521 0.039958 -0.997486
6.294000 2.914000 2.090000 -0.050141 0.051812 -0.997397
6.312000 2.904000 2.090000 -0.089370 0.015193 -0.995883
6.350000 2.902000 2.096000 -0.010948 0.171886 -0.985056
6.388000 2.900000 2.102000 -0.016016 0.290224 -0.956825
6.391000 2.882000 2.096000 -0.164123 0.439149 -0.883296
6.376000 2.857000 2.085000 -0.136088 0.331001 -0.933766
6.379000 2.839000 2.079000 -0.226490 0.331404 -0.915900
6.364000 2.813000 2.067000 -0.268016 0.357562 -0.894604
6.360000 2.792000 2.058000 0.284328 -0.356698 0.889902
6.362000 2.774000 2.052000 0.288943 -0.322722 0.901312
6.403000 2.773000 2.057000 0.503836 -0.421453 0.754007
6.425000 2.763000 2.057000 0.520070 -0.455834 0.722317
6.371000 2.720000 2.032000 -0.505787 0.352849 -0.787196
6.353000 2.693000 2.019000 0.120484 0.371539 -0.920566
6.350000 2.672000 2.010000 0.875593 0.176393 -0.449690
6.350000 2.654000 2.002000 0.875593 0.176393 -0.449690
6.356000 2.637000 1.996000 0.124468 0.379093 -0.916949
6.392000 2.632000 1.999000 0.124468 0.379093 -0.916949
6.354000 2.597000 1.979000 0.129943 0.383278 -0.914447
6.136000 2.490000 1.903000 0.238729 0.443354 -0.863971
6.267000 2.524000 1.935000 0.109687 0.404665 -0.907863
6.302000 2.519000 1.937000 0.109687 0.404665 -0.907863
6.261000 2.483000 1.916000 0.092690 0.419905 -0.902823
6.159000 2.425000 1.876000 0.097579 0.408446 -0.907552
6.167000 2.409000 1.870000 0.097579 0.408446 -0.907552
6.209000 2.406000 1.873000 0.104892 0.438568 -0.892556
6.289000 2.419000 1.889000 0.100966 0.432959 -0.895741
6.319000 2.411000 1.888000 0.089707 0.428264 -0.899190
6.303000 2.386000 1.874000 0.102569 0.448813 -0.887720
6.344000 2.382000 1.877000 0.094999 0.443394 -0.891278
6.366000 2.372000 1.874000 0.099202 0.453417 -0.885761
6.373000 2.355000 1.866000 0.101984 0.459571 -0.882266
6.406000 2.348000 1.866000 0.098999 0.461609 -0.881542
6.439000 2.340000 1.866000 0.099945 0.461280 -0.881607
6.438000 2.321000 1.855000 0.099945 0.461206 -0.881646
6.424000 2.296000 1.841000 0.098878 0.463309 -0.880663
6.408000 2.271000 1.826000 0.100140 0.465348 -0.879445
6.424000 2.258000 1.821000 0.085128 0.470696 -0.878179
6.436000 2.242000 1.814000 0.085005 0.470667 -0.878206
6.438000 2.224000 1.804000 0.999682 -0.010494 -0.022945
6.433000 2.203000 1.792000 0.997859 0.055673 -0.034325
6.429000 2.183000 1.780000 0.998436 0.007109 -0.055451
6.407000 2.156000 1.764000 0.981220 -0.064174 0.181902
6.421000 2.142000 1.757000 0.992338 0.021561 -0.121658
6.436000 2.128000 1.750000 0.974797 0.076239 -0.209663
6.427000 2.106000 1.737000 0.957228 0.157256 -0.242870
6.407000 2.080000 1.721000 0.948813 0.236773 -0.209027
6.418000 2.065000 1.713000 0.971611 0.180892 -0.152478
6.425000 2.048000 1.703000 0.966390 0.176592 -0.186832
6.437000 2.033000 1.695000 0.832952 0.383863 -0.398548
6.445000 2.017000 1.686000 0.363616 0.587155 -0.723210
6.425000 1.992000 1.670000 -0.085564 0.643641 -0.760530
6.422000 1.972000 1.657000 -0.638093 0.540392 -0.548466
6.412000 1.950000 1.643000 0.844042 -0.411455 0.343945
6.415000 1.933000 1.633000 0.882977 -0.332758 0.331093
6.430000 1.919000 1.625000 0.897578 -0.291191 0.331000
6.415000 1.895000 1.610000 0.976826 -0.156264 0.146261
6.417000 1.878000 1.598000 0.998784 -0.042665 0.024683
6.418000 1.860000 1.587000 0.994493 -0.104508 -0.007924
6.136000 1.760000 1.506000 0.059911 0.985454 -0.159030
6.188000 1.757000 1.507000 0.031257 0.758685 0.650707
6.417000 1.804000 1.551000 0.978954 -0.185547 0.084979
6.303000 1.754000 1.512000 0.403332 0.909730 0.098566
6.338000 1.745000 1.508000 0.416880 0.908651 0.023762
6.373000 1.737000 1.505000 0.212498 -0.323095 0.922201
6.420000 1.731000 1.504000 -0.448413 0.284207 -0.847439
6.418000 1.713000 1.491000 0.698619 0.364536 0.615666
6.411000 1.693000 1.477000 0.974858 0.165625 0.149066
6.431000 1.680000 1.469000 0.996020 -0.079810 0.039676
6.143000 1.588000 1.392000 0.000000 0.000000 1.000000
6.245000 1.596000 1.403000 0.000000 0.000000 1.000000
6.388000 1.615000 1.423000 0.020672 0.568981 -0.822091
6.292000 1.573000 1.389000 0.000000 0.000000 1.000000
6.393000 1.581000 1.399000 0.045688 0.581313 -0.812396
6.416000 1.569000 1.392000 0.045442 0.581122 -0.812547
6.431000 1.555000 1.382000 0.044834 0.580777 -0.812827
6.437000 1.538000 1.371000 0.044182 0.583113 -0.811189
6.406000 1.513000 1.351000 0.045176 0.584423 -0.810190
6.417000 1.498000 1.341000 0.030048 0.587911 -0.808368
6.413000 1.480000 1.328000 0.026573 0.588816 -0.807830
6.420000 1.464000 1.316000 0.036766 0.590452 -0.806235
6.416000 1.445000 1.302000 0.054347 0.592291 -0.803889
6.420000 1.429000 1.290000 0.049175 0.593029 -0.803678
6.433000 1.414000 1.280000 0.049493 0.593378 -0.803401
6.426000 1.395000 1.266000 0.054179 0.593018 -0.803364
6.409000 1.374000 1.249000 0.043903 0.596527 -0.801391
6.432000 1.361000 1.241000 0.044426 0.598358 -0.799997
6.393000 1.336000 1.220000 0.037757 0.604062 -0.796042
6.410000 1.323000 1.211000 0.029604 0.606363 -0.794637
6.424000 1.308000 1.200000 0.031813 0.607174 -0.793931
6.402000 1.287000 1.183000 0.035344 0.611406 -0.790527
6.424000 1.274000 1.174000 0.037745 0.611877 -0.790052
6.431000 1.259000 1.162000 0.029219 0.614140 -0.788656
6.391000 1.234000 1.141000 0.025155 0.617234 -0.786377
6.397000 1.218000 1.129000 0.026618 0.617918 -0.785791
6.413000 1.204000 1.119000 0.023084 0.619721 -0.784482
6.428000 1.190000 1.108000 0.023373 0.621317 -0.783211
6.431000 1.174000 1.095000 0.034439 0.624043 -0.780631
6.405000 1.152000 1.077000 0.028957 0.627413 -0.778148
6.425000 1.139000 1.067000 0.016995 0.630218 -0.776233
6.418000 1.121000 1.052000 0.017387 0.631342 -0.775309
6.389000 1.100000 1.034000 0.022064 0.633490 -0.773436
6.417000 1.088000 1.025000 0.022120 0.633463 -0.773457
6.430000 1.073000 1.013000 0.019697 0.635105 -0.772175
6.401000 1.052000 0.995000 0.019234 0.635955 -0.771486
6.410000 1.037000 0.983000 0.023533 0.638836 -0.768983
6.420000 1.022000 0.971000 0.014105 0.640130 -0.768137
6.418000 1.006000 0.957000 0.013992 0.640887 -0.767508
6.426000 0.991000 0.945000 0.030159 0.642649 -0.765567
6.422000 0.974000 0.930000 0.007414 0.644824 -0.764295
6.418000 0.957000 0.916000 -0.000488 0.645705 -0.763587
6.414000 0.940000 0.902000 -0.000253 0.645378 -0.763863
6.407000 0.923000 0.887000 -0.003404 0.646618 -0.762806
6.429000 0.910000 0.876000 -0.008516 0.645341 -0.763847
6.419000 0.892000 0.861000 -0.002207 0.647508 -0.762055
3.126000 0.426000 0.412000 0.994902 -0.095872 -0.031297
3.126000 0.419000 0.405000 0.998780 -0.020259 -0.045042
3.143000 0.413000 0.401000 0.999648 -0.014975 -0.021902
3.150000 0.406000 0.395000 0.994619 0.084365 0.060134
3.141000 0.397000 0.387000 0.977505 0.209435 0.024936
3.137000 0.389000 0.380000 0.949004 0.277077 -0.150401
3.155000 0.383000 0.375000 0.947911 0.312443 0.062001
3.163000 0.377000 0.369000 0.930427 0.363703 0.045014
3.144000 0.367000 0.360000 0.909194 0.358378 -0.211968
3.148000 0.359000 0.353000 0.889135 0.415350 -0.192155
3.155000 0.352000 0.347000 0.864616 0.476059 -0.160643
3.165000 0.346000 0.341000 0.848655 0.509905 -0.140647
3.171000 0.339000 0.335000 0.809817 0.576656 -0.108000
3.181000 0.332000 0.329000 0.808685 0.586415 -0.046329
3.190000 0.325000 0.323000 -0.702955 -0.710701 0.027525
3.106000 0.309000 0.307000 0.682645 0.727356 0.070349
2.926000 0.284000 0.283000 0.962429 0.233712 0.138236
2.774000 0.263000 0.262000 0.768840 -0.632517 -0.093851
2.766000 0.256000 0.255000 0.794077 -0.602988 -0.076473
2.762000 0.249000 0.249000 0.799605 -0.595833 -0.074938
2.751000 0.241000 0.242000 0.743381 -0.657654 0.121968
2.744000 0.234000 0.235000 0.734238 -0.661689 0.151865
2.739000 0.227000 0.228000 0.727047 -0.659603 0.190595
2.732000 0.220000 0.222000 0.714102 -0.656225 0.243776
2.731000 0.213000 0.215000 0.714102 -0.656225 0.243776
2.949000 0.223000 0.226000 0.003812 0.690675 -0.723155
3.067000 0.225000 0.228000 0.002558 0.697614 -0.716470
3.143000 0.223000 0.227000 0.686468 -0.726014 0.040810
3.152000 0.217000 0.220000 0.698890 -0.714891 -0.022002
3.140000 0.208000 0.212000 0.669252 -0.743015 -0.005551
3.111000 0.199000 0.203000 0.509617 -0.859919 0.028793
3.026000 0.187000 0.191000 -0.018165 -0.937471 0.347590
2.911000 0.173000 0.177000 0.582880 -0.804897 0.111317
2.890000 0.165000 0.169000 0.750809 -0.659779 0.031267
2.883000 0.158000 0.162000 0.750809 -0.659779 0.031267
2.875000 0.151000 0.155000 0.758454 -0.651206 0.026033
2.870000 0.144000 0.148000 0.761647 -0.646256 0.047397
2.863000 0.137000 0.141000 0.769290 -0.638711 -0.015542
2.856000 0.130000 0.134000 0.766347 -0.640212 -0.053307
2.855000 0.123000 0.128000 0.776751 -0.626859 -0.060878
2.851000 0.117000 0.121000 0.767474 -0.637232 -0.070131
2.842000 0.110000 0.114000 0.725572 -0.662033 -0.187769
2.834000 0.103000 0.107000 0.665504 -0.681661 -0.304043
2.832000 0.097000 0.101000 0.632786 -0.681430 -0.367743
2.806000 0.089000 0.093000 0.649773 -0.604003 -0.461493
2.709000 0.080000 0.084000 -0.296190 0.107882 0.949017
2.639000 0.072000 0.075000 0.377583 -0.339573 -0.861464
2.638000 0.066000 0.069000 -0.277337 0.331366 0.901821
2.625000 0.060000 0.063000 0.651960 -0.181162 -0.736294
2.622000 0.054000 0.056000 0.722869 -0.165298 -0.670923
2.641000 0.048000 0.051000 -0.531402 -0.085949 0.842748
2.601000 0.042000 0.044000 0.811413 0.354491 -0.464699
2.607000 0.036000 0.038000 0.786393 0.476782 -0.392764
2.613000 0.030000 0.032000 0.684200 0.668817 -0.290783
2.621000 0.024000 0.026000 -0.615959 -0.763558 0.193840
2.626000 0.019000 0.020000 -0.643024 -0.750914 0.150496
2.627000 0.013000 0.013000 -0.625015 -0.743881 0.236638
2.630000 0.007000 0.007000 0.675162 0.697346 -0.240550
2.644000 0.001000 0.001000 0.354938 0.923658 0.144479
2.651000 -0.004000 -0.004000 0.603020 0.785275 -0.140389
2.654000 -0.010000 -0.011000 0.677762 0.734832 0.025701
2.664000 -0.015000 -0.017000 -0.663074 -0.746843 -0.050590
2.668000 -0.021000 -0.023000 -0.666520 -0.744845 -0.030955
2.676000 -0.027000 -0.030000 -0.641389 -0.766752 -0.026678
2.683000 -0.033000 -0.036000 -0.664207 -0.747425 0.013611
2.688000 -0.039000 -0.043000 -0.669753 -0.741888 0.032145
2.696000 -0.045000 -0.049000 -0.680225 -0.731083 0.053035
2.701000 -0.051000 -0.056000 0.718055 0.693819 -0.054883
2.702000 -0.057000 -0.063000 0.724509 0.685057 -0.076050
2.707000 -0.063000 -0.069000 0.741942 0.668576 -0.050280
2.713000 -0.069000 -0.076000 0.746501 0.665376 -0.003267
2.717000 -0.075000 -0.083000 0.728982 0.684515 -0.004962
2.729000 -0.081000 -0.090000 0.714892 0.699190 -0.007922
2.739000 -0.087000 -0.097000 0.690847 0.722672 -0.021799
2.883000 -0.098000 -0.109000 -0.244045 -0.256430 -0.935246
3.004000 -0.109000 -0.121000 0.512420 0.527783 0.677400
3.023000 -0.116000 -0.129000 0.632527 0.656553 0.410911
3.025000 -0.122000 -0.136000 0.626047 0.638916 0.447047
3.034000 -0.129000 -0.144000 0.629140 0.668506 0.396589
3.047000 -0.136000 -0.152000 0.699212 0.690678 0.184571
3.053000 -0.143000 -0.160000 0.711833 0.673288 0.199944
3.060000 -0.150000 -0.168000 0.710570 0.679048 0.184348
3.063000 -0.157000 -0.176000 0.712849 0.677003 0.183065
3.070000 -0.163000 -0.183000 0.721459 0.668760 0.179600
3.081000 -0.170000 -0.192000 0.711419 0.678562 0.182857
3.096000 -0.178000 -0.200000 0.678655 0.729462 0.085512
3.101000 -0.185000 -0.208000 0.660919 0.749418 0.039489
3.107000 -0.191000 -0.216000 0.666128 0.744709 0.041015
3.120000 -0.199000 -0.225000 0.650565 0.759450 -0.000240
3.133000 -0.206000 -0.234000 0.667151 0.744710 0.017791
3.137000 -0.213000 -0.242000 0.296866 0.843820 -0.447033
3.146000 -0.220000 -0.251000 0.261863 0.838289 -0.478225
3.152000 -0.227000 -0.259000 0.249279 0.835817 -0.489152
3.159000 -0.234000 -0.268000 0.098170 0.797767 -0.594921
3.164000 -0.241000 -0.276000 0.098897 0.796014 -0.597144
3.171000 -0.248000 -0.285000 0.081224 0.789041 -0.608948
3.182000 -0.256000 -0.294000 0.097514 0.794889 -0.598867
3.187000 -0.263000 -0.302000 0.023046 0.764032 -0.644767
3.201000 -0.270000 -0.312000 -0.062750 0.719507 -0.691645
3.214000 -0.278000 -0.321000 -0.730703 -0.116615 -0.672662
3.218000 -0.285000 -0.330000 -0.769241 -0.291682 -0.568499
3.230000 -0.293000 -0.339000 -0.774411 -0.449125 -0.445618
3.236000 -0.300000 -0.348000 -0.776991 -0.463451 -0.426026
3.249000 -0.308000 -0.358000 -0.779051 -0.441974 -0.444678
3.258000 -0.315000 -0.367000 -0.780652 -0.490616 -0.387142
3.266000 -0.323000 -0.377000 -0.776319 -0.519848 -0.356492
3.277000 -0.330000 -0.386000 -0.774866 -0.517686 -0.362746
3.283000 -0.338000 -0.396000 -0.775527 -0.512741 -0.368314
3.293000 -0.345000 -0.405000 -0.758805 -0.583371 -0.289643
3.305000 -0.353000 -0.415000 -0.756109 -0.587494 -0.288356
3.308000 -0.360000 -0.424000 -0.753410 -0.593207 -0.283686
3.325000 -0.369000 -0.435000 -0.749321 -0.600446 -0.279255
3.336000 -0.377000 -0.445000 -0.748409 -0.605472 -0.270716
3.344000 -0.384000 -0.455000 0.741586 0.616668 0.264141
3.345000 -0.391000 -0.464000 0.740086 0.616011 0.269821
